id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,925.208473205566,151,,3.34931297482256,,,,1.50676855124292,2.73098801062642,172.978108206756
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,594.973181962967,96,,0.0108994282103923,,,,2.06035380877056,2.38317635342896,0.518937148944758
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,3038.40391278267,499,,0.04026108655121,,,,0.434546148140711,0.319817915596788,0.240675940045012
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,581.163597106934,95,,0.00736452994913928,,,,0.749933032205403,2.97855099971041,1.2391139942613
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,677.048391103745,111,,0.114866162033816,,,,1.14475663001895,1.25156685578843,0.0927879556238315
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,574.09929561615,93,,0.0990484079511798,,,,1.07009797687749,1.96757631144311,0.330718036391667
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,536.39554977417,88,,0.00527627927032658,,,,0.156002224116365,1.27445700268296,0.035364560109465
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,566.838316202164,93,,0.0149972550634914,,,,0.256165363228995,1.08098369702155,0.0975158906781589
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,570.264241933823,93,,0.131611587289987,,,,0.82951676742471,2.83954087695824,0.238524819664783
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,547.983927965164,90,,0.0184336021449824,,,,2.37606515089777,4.09202492446616,1.12985631893542
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,532.676331281662,87,,0.0101457086797689,,,,0.370270296744368,0.219195650179747,0.796308389032588
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,793.659460544586,132,,0.0162555274421598,,,,1.25392510751008,0.0130831087657371,0.747609140476029
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,519.952405929565,89,,0.0113781754134896,,,,0.963321379919561,0.899775425017258,0.326593915410053
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,472.408333063126,87,,0.930970411734211,,,,2.80072654486534,0.395745313889134,72.7516707312941
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,742.433551311493,134,,3.1509186219205,,,,0.840311006042549,0.0957113929409102,28.152123663999
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,542.62091588974,99,,0.00697731382544456,,,,0.251544392176224,0.851409869980867,0.0826242321073884
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,658.826194047928,120,,0.00825642878341481,,,,0.51076654462145,0.629703882189865,0.36796618795968
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,652.326330423355,119,,0.00417795921921483,,,,0.696263505141009,0.998320933131879,0.220747626988321
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,1000.76693749428,174,,3.43182946432329,,,,5.06932941329924,4.08356487191869,54.5106652343764
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,611.339820623398,111,,0.0954555316674941,,,,0.472569134242185,0.166409857353014,0.0568691264790123
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,860.521096229553,157,,0.00943610059669558,,,,0.923346876968065,0.379304242940687,0.0814205908606752
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,938.429813623428,168,,3.31766730385234,,,,3.97369456766246,1.03659874644094,51.0119941792497
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,508.135923624039,93,,0.00711315336670583,,,,0.742082458982859,0.590442658294871,0.620416891792512
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,529.446234464645,97,,0.0214750028524732,,,,0.956166556650918,0.440067320139683,0.581200076072712
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,721.547299623489,133,,0.0164281980686491,,,,0.431523975226902,1.17873888560517,0.380984313516619
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,1160.04400825501,195,,0.0311379210001506,,,,2.10052767030794,0.313910125747663,0.158569911558676
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,526.813466787338,87,,0.00294574713185839,,,,1.60363232491452,0.910156009545056,0.573571154733478
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,356.716880559921,58,,1.9315598656306,,,,3.00132766804298,0.367348309766171,1.98226310533276
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,509.913864135742,85,,0.0169444726478905,,,,2.28929972711583,1.6205480662026,2.16337700929869
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,535.446411371231,90,,2.75607017890225,,,,1.0951807407888,1.06677805702566,9.42371703976232
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,437.066501617432,72,,2.13004879798225,,,,6.53337746133208,1.9829870980475,4.04426533802394
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,545.346751451492,90,,0.022577778486419,,,,3.76191161591827,2.67890610138341,0.344994589023555
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,668.748870134354,111,,0.054742649404793,,,,2.23023055272426,0.868401472538475,0.255423017438494
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,526.755094766617,87,,0.0188092668124285,,,,1.96195019314445,0.710541499427476,0.38741847147829
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,608.502383470535,101,,0.00806821110030997,,,,4.1917566741891,0.41787993783099,0.508211598513215
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,513.936695575714,80,,0.00741791476700076,,,,0.871668471015225,1.18673578629882,0.112885925292915
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,598.751446723938,95,,0.0133964407852994,,,,0.0852415875301635,0.610152702436402,0.481278072163001
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,514.639736652374,82,,0.0377469805822805,,,,0.512148083529302,0.0498318281141552,0.0596377692084686
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,540.397152900696,86,,0.0134914154121995,,,,0.0428187490357097,0.0382211911004281,1.71828285620585
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,2940.88523983955,445,,1.80149577674453,,,,5.20769877459297,3.62612618580023,171.517479983523
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,734.109983205795,121,,0.0113402201881088,,,,0.538331991478889,1.19506618625089,0.00672068295556472
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,546.318892002106,87,,0.00998214770006823,,,,0.234073461869638,1.50536546259623,0.330514193846693
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,1646.29846477509,273,,4.02799247188688,,,,0.0413415988541567,2.96941451664547,178.392760151583
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,843.974297046661,138,,0.162737930968663,,,,1.04010960781693,0.460944405425525,0.380484426773412
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,1156.58308434486,190,,3.29714416525045,,,,0.0946502576034081,3.05214260684689,172.817782706535
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,543.203161001205,88,,0.00460014739155996,,,,0.875551130086433,0.177445365299684,1.18541416189543
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,502.274270534515,82,,0.209891673173413,,,,1.74206732935323,2.52171181370355,0.261859980803652
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,520.353732347488,84,,0.0059614536297475,,,,3.92580608776898,1.96840626569168,1.39456168338541
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,863.00178694725,141,,0.0030631893906662,,,,1.4856901972864,2.34927936506666,0.0415045155360573
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,624.939770698547,101,,0.114869435458379,,,,1.28363670220352,3.18129454629608,0.169240054429414
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,556.6202917099,90,,0.00642905797850793,,,,0.522273163530799,0.465891682786761,0.296251110427831
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,645.971150159836,104,,0.0615017088999306,,,,0.286652014108178,0.67181429338857,0.478611048585205
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,582.495035886765,94,,0.134897358085841,,,,0.796170183904251,3.0139243024602,0.228677844311225
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,558.362132072449,90,,0.00525325437523431,,,,0.719609259819778,0.3819303663251,0.574108230761897
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,514.221252679825,83,,0.0203094966632694,,,,0.530604309613622,0.5922668998363,0.83174225619874
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,625.124078989029,103,,0.0185054380687652,,,,1.22289326976213,0.176631707096223,0.631903410610915
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,638.654227972031,109,,0.0121627378225496,,,,0.554686033195785,0.0403908434951671,0.162893480078512
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,453.13093829155,83,,0.840192589563225,,,,3.54863622375033,1.79213262565861,73.0973072192924
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,677.159665822983,122,,0.0150058704353195,,,,0.578941729857229,0.170181682279157,0.0881230193888388
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,657.703750610352,118,,3.11923931268642,,,,3.61952377951187,4.64611612440051,26.7204597052074
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,450.623718500137,80,,3.08881311672351,,,,1.33904284250556,2.18028643596148,28.182715690545
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,590.491808652878,106,,0.00683078675894316,,,,0.0342680850018392,1.37539277195532,0.250818595410313
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,775.40211057663,135,,2.99485084239537,,,,1.68050120476936,3.21493509074068,25.7454382977122
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,714.324517965317,128,,0.0969066693716004,,,,0.614753908731795,0.213509357815825,0.534026693784883
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,532.966341257095,93,,3.02580741996656,,,,2.06915048052886,2.16680238221157,27.247038650911
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,716.332995414734,129,,0.0121124531849122,,,,0.0977050764062876,0.366572009240453,0.000865831634591828
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,1037.18790555,186,,3.328780116309,,,,5.18169710632359,0.744305036548992,39.1657665810725
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,503.843364715576,91,,0.0177458231385075,,,,0.0522462201148741,1.07020880425181,0.510483475619449
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,621.687402009964,112,,0.00776104843019568,,,,0.829929180207432,0.630864254992856,0.813434423662253
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,833.432794570923,138,,0.0311394958146183,,,,2.1002146935099,0.314486690146782,0.158360827704988
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,529.640104293823,87,,0.0130305239561934,,,,1.58940955263208,0.140122210323562,0.759474674382466
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,369.300890684128,60,,1.97913219341,,,,0.52500142484937,2.94759464941543,3.25670286584036
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,582.50372838974,96,,0.00393596896293763,,,,3.0640435873266,1.67358823390966,0.563629140201973
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,455.69504570961,75,,2.21410758231494,,,,0.544193194543815,1.74516311156367,5.08781769415733
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,523.035386800766,86,,2.17098667597331,,,,6.09931746319884,3.82732494731979,4.94573216905728
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,3023.83181118965,499,,0.0442374524205672,,,,2.59909909307368,1.60123686037877,0.540736621638822
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,518.916513442993,85,,0.0567391446893903,,,,4.40952514851082,1.39461358735127,0.00908270506890672
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,813.562743902206,134,,0.110180286677403,,,,2.4161407380369,0.31394069202948,0.403128247938018
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,626.169550895691,103,,0.00416461561234449,,,,3.90459127041827,0.261133249986038,0.792356986726151
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,818.196032047272,135,,0.029316247117551,,,,5.9113893821096,0.872522769525911,2.84901046060343
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,637.881947755814,105,,0.0151633476037548,,,,0.053363266651719,0.54416544880546,0.459034016273802
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,527.625735044479,86,,0.0385650405325434,,,,4.81888530642261,0.300760552700941,0.448868778151193
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,534.219586849213,87,,0.00995831024843547,,,,0.201181668500979,0.602334696331726,0.77587193781631
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,561.347946882248,92,,0.160423147328926,,,,3.54933977552215,3.49118653196176,0.402486168981174
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,539.895631074905,88,,0.0266586655359835,,,,3.16509343432515,0.534882089237897,0.976892585718931
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,546.034086227417,89,,0.00889146327198448,,,,0.130577900824982,1.63456297810708,0.396741231747773
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,573.182693243027,94,,0.0150835459943429,,,,0.706944076138627,1.23102058068319,1.01257331504641
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,519.265949487686,84,,0.162383929572891,,,,0.966473970912086,0.515134373322728,0.389212635328497
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,340.784610748291,57,,7.5415187576398,,,,3.25017394525746,1.99343693773884,6.38676656052335
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,477.891199111939,77,,0.0268893354888967,,,,5.23751016787708,2.59832603127231,1.5856796038604
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,626.293960571289,101,,0.0235903885424408,,,,0.596506751235798,0.706289131420533,0.0478552221176919
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,635.378101348877,103,,0.0118467457171594,,,,0.0130280123266695,1.30787896975191,1.11789937872884
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,539.516989946365,87,,0.0139170217996399,,,,0.419571159331166,3.07423337473147,0.791439065393804
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,553.616890907288,90,,0.0959040357370136,,,,0.993812398542794,1.75154194754275,0.382443806893909
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,572.111083269119,93,,0.0106921805577859,,,,1.32821408478659,2.13034126012225,0.455382599573487
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,3047.63339781761,499,,0.0630586551663736,,,,0.707813823714941,0.438055498718686,0.366503772550092
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,717.916645288467,116,,0.0319245532975597,,,,1.00611897138274,1.11380445347606,0.60227603200911
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,823.299617767334,134,,0.00528857314421535,,,,0.700985326124309,0.36411758857739,0.575911730958641
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,611.512639284134,99,,0.0199909980979607,,,,0.641644443756384,0.575718009639176,0.72434691205716
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,599.406299591064,99,,0.0183434475712328,,,,0.696589668670697,0.46178901892047,0.592532923485388
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,501.256854772568,89,,0.0121454750048478,,,,0.554721572778556,0.0453969238341976,0.161242677268762
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,775.426415681839,140,,0.0136006598106007,,,,0.501531470523835,0.0201420564545423,0.127313925383165
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,625.072957277298,115,,0.0138214184428074,,,,0.428859634115634,0.110948188947274,0.0282813917294563
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,540.760087013245,99,,0.00436284886490591,,,,0.188351948337625,0.811910667413384,0.0172334243209813
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,740.304179668427,136,,0.00680536415936726,,,,0.132719268812561,0.891625801126811,0.106301739062515
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,480.478234767914,88,,0.00806075709733769,,,,0.153888417478371,1.51897564447735,0.278272403780268
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,1382.33051228523,259,,0.096025966668247,,,,0.247085378747833,0.338162879722835,0.0375246081487244
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,440.840395212173,81,,0.0961950763839138,,,,0.384628925447384,0.318198635258538,0.287637980905762
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,509.459691762924,91,,2.9923759179839,,,,4.1420914113008,0.594582150682898,25.9732328568663
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,998.952582359314,186,,0.011611307852697,,,,0.812176545225323,0.504080704611783,0.412792140379967
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,812.5275182724,151,,0.00784129156344842,,,,0.625747175435273,0.464894718573348,0.676744571352072
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,474.695835828781,87,,0.0242075718491058,,,,0.745729225001262,0.302865517566572,0.447752120539506
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,658.719913482666,122,,0.021798028300457,,,,0.311178933474592,0.923954008151807,0.418026309311137
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,1467.95206832886,247,,0.0349886423007936,,,,1.97190905943592,0.182729642520836,0.238153599163988
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,530.246005535126,87,,0.00891149612050404,,,,1.54936816740009,1.01314438304081,0.632828930517322
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,332.530535459518,54,,1.90477274009857,,,,0.221712461217438,2.31660893706862,2.80158302459517
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,509.439430236816,87,,0.0194641835621215,,,,2.4631758821048,2.22218226724355,1.102190642609
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,442.190812826157,74,,2.70846261616671,,,,0.744968085203691,0.00359992777044239,10.7948089302561
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,398.57342338562,67,,2.09081853930133,,,,3.40059241953175,0.179587813355415,4.08407097761101
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,939.515583515167,154,,0.0341370017537394,,,,2.68822138579615,3.91496005478765,0.284607413933677
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,798.61273932457,136,,0.0488333669558272,,,,4.32960008055989,1.07418348359125,0.136921744639711
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,698.502372264862,113,,2.18370990544549,,,,5.26579443437824,4.08002480043398,169.774662999465
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,656.940367698669,112,,0.0160386105614234,,,,4.10263889404803,0.43057355049128,0.647155878890123
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,531.270631074905,87,,0.0156180505744951,,,,2.46330583879334,2.07057427187721,0.154820435583647
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,607.090040922165,101,,0.0028152645201984,,,,0.57589091848573,0.631572421541803,0.891386306107846
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,531.479947090149,80,,0.0450311379437088,,,,4.59797334708029,0.635849313730627,0.368731016230572
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,589.649168968201,98,,0.0153681652754897,,,,0.138275884220223,1.44729129484507,0.871722518549882
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,582.730565786362,96,,0.0481886343652363,,,,0.438837231831666,2.53138561564355,0.179911507482835
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,914.139872312546,155,,0.0470263837207354,,,,4.15375197983412,4.03809394919619,0.58408225099029
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,603.565529346466,99,,0.00692384014635754,,,,0.163783687581282,1.67617363820183,0.436460834994947
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,672.088524103165,112,,0.0090667888595185,,,,0.595299981008084,1.13235863739684,1.17574958874403
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,626.319932937622,102,,0.00909126599172237,,,,0.345091120304733,1.03923336002361,0.669777181937669
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,704.491788387299,116,,0.753838771117379,,,,1.42149431868847,1.97494627813902,178.923363094561
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,552.329918146133,89,,0.0191856071053852,,,,5.37324526166433,2.44566793961368,1.5213781333453
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,554.127724170685,90,,0.204625114870392,,,,1.79409284058128,2.56018463352746,0.274519309689875
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,593.637769460678,96,,0.0167024830831612,,,,0.369701725826901,2.12575286563586,1.04647312518271
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,553.540658712387,92,,0.0304081923603792,,,,0.507248685981248,3.32095743029585,0.630146164443559
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,515.099647760391,83,,0.0849927201366008,,,,2.43671064948443,2.71271881093593,0.186424223583221
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,568.834956884384,93,,0.00801883440649847,,,,0.14891860553766,0.953729431844979,0.537553038380481
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,575.338583469391,93,,0.0653151644253689,,,,0.289884323551772,0.626091944782831,0.418800285719915
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,623.225459337235,103,,0.00318590023944738,,,,0.244168516646585,0.00409872503782405,0.167535811081038
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,563.598417282105,91,,0.0945305488742836,,,,0.553185288488696,1.39273748385742,1.43324800445297
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,596.63952589035,99,,0.0120410336976622,,,,0.445145630354405,0.205484199875113,0.813501335406855
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,970.366698503494,160,,0.0226957048582772,,,,1.68122534614873,0.645741603894248,1.37305582335935
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,542.252695322037,92,,0.0123288931201567,,,,0.989534319344043,0.0469861271454383,0.179986006727637
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,511.691050052643,90,,0.0120475184595356,,,,0.484826797742639,0.0781856880752094,0.116966650036837
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,484.516429185867,86,,0.0150687585922572,,,,0.503996772057952,0.135392088029484,0.0728186688762359
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,1392.3484814167,252,,0.00431470781988938,,,,0.177120754803907,0.808766239736516,0.0681477760947128
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,656.08878326416,115,,3.17569668896515,,,,4.02851886994341,3.13606072283203,33.4988287406148
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,1469.78015899658,262,,0.00955889411271959,,,,0.514306653116611,0.454322366652763,0.261238564067567
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,2581.37022447586,471,,0.0981666525234498,,,,0.0353596225839108,0.209899023152291,0.0984059106365862
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,2761.45211076736,499,,0.0997801145260534,,,,0.405730881197506,0.396121368530335,0.2871245885122
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,557.153499126434,91,,2.19746321258821,,,,0.878828782365438,3.7759894307419,76.3671525270457
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,555.070374727249,91,,0.0114850458184414,,,,0.323221278578458,0.354419378029274,0.11312987236393
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,686.759426355362,113,,0.00730746171020502,,,,0.743775163614477,0.589108105178905,0.628646134910652
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,560.019276618958,91,,0.0181351252739301,,,,0.97154541733655,0.50123314532247,0.388023219173354
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,632.431187152863,102,,0.0178619173155547,,,,0.894823033336376,0.378251562670797,0.721311896961182
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,819.168444156647,123,,0.0271370197181373,,,,2.10352687574279,0.431562655037511,0.187641225136913
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,569.810954809189,85,,0.0129179615806061,,,,1.57412659521133,0.111375631397157,0.759832470227279
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,373.890929460526,55,,1.92248553208533,,,,2.80747742429542,1.13106322524632,2.5259469457966
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,620.990185022354,99,,0.0155789325507229,,,,2.15531356373852,1.51436329777419,2.08694037640596
